No,CP,HighVTL20days,Cycle20,LowVTL20days,HighVTL80days,Cycle80,LowVTL80days,HighVTL360days,Cycle320,LowVTL360days,20 Day FLD
287,3.5,0.753021394,  ,0.5734,1.611198341,  ,0.807230133,NA,  ,NA,1.325864058
288,3.094227553,0.749389488,  ,0.5693,1.618113861,  ,0.8121236,NA,  ,NA,1.398284862
289,3.2,0.745757582,  ,0.5652,1.625029381,  ,0.817017067,NA,  ,NA,1.478790248
290,3.360585704,0.742125677,  ,0.5611,1.631944901,  ,0.821910533,NA,  ,NA,1.592421363
291,3.408673047,0.738493771,  ,0.557,1.638860421,  ,0.826804,NA,  ,NA,1.75896565
292,3.343736684,0.734861865,  ,0.5529,1.645775942,  ,0.831697467,NA,  ,NA,1.994753052
293,3.455075584,0.73122996,  ,0.5488,1.652691462,  ,0.836590933,NA,  ,NA,2.18344192
294,3.641262978,0.727598054,  ,0.5447,1.659606982,  ,0.8414844,NA,  ,NA,2.362991411
295,3.848668377,0.723966148,  ,0.5406,1.666522502,  ,0.846377867,NA,  ,NA,2.516164752
296,3.804089582,0.720334242,  ,0.5365,1.673438022,  ,0.851271333,NA,  ,NA,2.693833634
297,5.651667002,0.716702337,  ,0.5324,1.680353543,  ,0.8561648,NA,  ,NA,2.871758939
298,5.439751044,0.713070431,  ,0.5283,1.687269063,  ,0.861058267,NA,  ,NA,3.040182409
299,6.334878694,0.709438525,  ,0.5242,1.694184583,  ,0.865951733,NA,  ,NA,3.213991111
300,8.139034867,0.70580662,HIGH,0.5201,1.701100103,  ,0.8708452,NA,  ,NA,3.370283502
301,7.007243829,0.702174714,  ,0.516,1.708015623,,0.875738667,NA,  ,NA,3.465631951
302,6.924924845,0.698542808,  ,0.5119,1.714931144,  ,0.880632133,NA,  ,NA,3.680798651
303,7.885140745,0.694910902,  ,0.5078,1.721846664,  ,0.8855256,NA,  ,NA,3.915351
304,7.257199541,0.691278997,  ,0.5037,1.728762184,  ,0.890419067,NA,  ,NA,4.22883887
305,6.763163362,0.687647091,  ,0.4996,1.735677704,  ,0.895312533,NA,  ,NA,4.706683786
306,6.890143632,0.684015185,  ,0.4955,1.742593225,  ,0.900206,NA,  ,NA,5.066540864
307,5.618096219,0.680383279,LOW,5.618096219,1.749508745,  ,0.905099467,NA,  ,NA,5.42465968
308,6.084800667,0.676751374,  ,5.783005913,1.756424265,  ,0.909992933,NA,  ,NA,5.867666196
309,6.71195604,0.673119468,  ,5.947915608,1.763339785,  ,0.9148864,NA,  ,NA,6.229259853
310,7.065256784,0.669487562,  ,6.112825302,1.770255305,  ,0.919779867,NA,  ,NA,6.520709351
311,7.402660582,0.665855657,  ,6.277734996,1.777170826,  ,0.924673333,NA,  ,NA,6.829314756
312,8.569289637,0.662223751,  ,6.44264469,1.784086346,  ,0.9295668,NA,  ,NA,6.825957678
313,8.782155434,0.658591845,  ,6.607554385,1.791001866,  ,0.934460267,NA,  ,NA,6.89046264
314,8.528658468,0.654959939,  ,6.772464079,1.797917386,  ,0.939353733,NA,  ,NA,6.928170375
315,8.34926912,0.651328034,  ,6.937373773,1.804832906,  ,0.9442472,NA,  ,NA,6.820792566
316,8.400953472,0.647696128,  ,7.102283467,1.811748427,  ,0.949140667,NA,  ,NA,6.860334242
317,8.779342465,0.644064222,  ,7.267193162,1.818663947,  ,0.954034133,NA,  ,NA,7.024770721
318,8.721576422,0.640432316,  ,7.432102856,1.825579467,  ,0.9589276,NA,  ,NA,7.11447219
319,9.623777232,0.636800411,  ,7.59701255,1.832494987,  ,0.963821067,NA,  ,NA,7.241618083
320,10.70276023,0.633168505,  ,7.761922245,1.839410508,  ,0.968714533,NA,  ,NA,7.400228658
321,14.26464677,0.629536599,  ,7.926831939,1.846326028,  ,0.973608,NA,  ,NA,7.551309642
322,18.31273873,0.625904694,  ,8.091741633,1.853241548,  ,0.978501467,NA,  ,NA,7.867434267
323,16.5433424,0.622272788,  ,8.256651327,1.860157068,  ,0.983394933,NA,  ,NA,8.131111842
324,18.40209864,0.618640882,  ,8.421561022,1.867072588,  ,0.9882884,NA,  ,NA,8.422293962
325,23.23787846,0.615008976,  ,8.586470716,1.873988109,  ,0.993181867,NA,  ,NA,8.786044306
326,29.02992133,29.02992133,HIGH,8.75138041,29.02992133,HIGH,0.998075333,NA,  ,NA,9.472242925
327,28.79054402,29.83341696,  ,8.916290104,29.26903118,  ,1.0029688,NA,  ,NA,10.44658783
328,24.04939923,30.6369126,  ,9.081199799,29.50814102,  ,1.007862267,NA,  ,NA,11.22270653
329,14.74974663,31.44040823,LOW,14.74974663,29.74725087,LOW,14.74974663,NA,  ,NA,12.21005055
330,18.85014473,32.24390386,  ,15.2977621,29.98636071,  ,15.2977621,NA,  ,NA,13.69891148
331,19.54232911,33.0473995,HIGH,15.84577758,30.22547056,HIGH,15.84577758,NA,  ,NA,15.76180827
332,19.25773551,33.85089513,  ,16.39379305,30.4645804,  ,16.39379305,NA,  ,NA,17.76292842
333,19.46414262,34.65439076,  ,16.94180852,30.70369025,  ,16.94180852,NA,  ,NA,19.2957107
334,17.92936254,35.4578864,  ,17.489824,30.94280009,  ,17.489824,NA,  ,NA,19.80830764
335,15.43636891,36.26138203,  ,18.03783947,31.18190994,  ,18.03783947,NA,  ,NA,20.62304609
336,16.87540454,37.06487766,  ,18.58585494,31.42101978,  ,18.58585494,NA,  ,NA,21.15081433
337,17.51071679,37.8683733,  ,19.13387042,31.66012963,  ,19.13387042,NA,  ,NA,21.24531401
338,17.51071679,38.67186893,  ,19.68188589,31.89923947,  ,19.68188589,NA,  ,NA,21.53739403
339,17.51071679,39.47536456,  ,20.22990136,32.13834932,  ,20.22990136,NA,  ,NA,21.49012042
340,17.51071679,40.27886019,  ,20.77791684,32.37745916,  ,20.77791684,NA,  ,NA,20.70996946
341,17.51071679,41.08235583,  ,21.32593231,32.61656901,  ,21.32593231,NA,  ,NA,19.49451778
342,17.51071679,41.88585146,  ,21.87394778,32.85567885,  ,21.87394778,NA,  ,NA,18.36653506
343,17.51071679,42.68934709,  ,22.42196326,33.0947887,  ,22.42196326,NA,  ,NA,17.71266682
344,16.36134202,43.49284273,  ,22.96997873,33.33389854,  ,22.96997873,NA,  ,NA,17.98876383
345,16.75228581,44.29633836,  ,23.51799421,33.57300839,,23.51799421,NA,  ,NA,17.85482104
346,16.96183531,45.09983399,  ,24.06600968,33.81211823,  ,24.06600968,NA,  ,NA,17.65165981
347,16.85456832,45.90332963,  ,24.61402515,34.05122808,  ,24.61402515,NA,  ,NA,17.47695794
348,16.18526278,46.70682526,  ,25.16204063,34.29033792,  ,25.16204063,NA,  ,NA,17.28161535
349,15.4203574,47.51032089,  ,25.7100561,34.52944777,  ,25.7100561,NA,  ,NA,17.1248133
350,15.38284407,48.31381653,  ,26.25807157,34.76855761,  ,26.25807157,NA,  ,NA,17.25640499
351,15.45755056,49.11731216,  ,26.80608705,35.00766746,  ,26.80608705,NA,  ,NA,17.26504807
352,13.85279681,49.92080779,  ,27.35410252,35.2467773,  ,27.35410252,NA,  ,NA,17.19943322
353,12.96481771,50.72430343,LOW,12.96481771,35.48588715,  ,27.90211799,NA,  ,NA,17.06688782
354,14.71478358,51.52779906,  ,12.89044567,35.72499699,  ,28.45013347,NA,  ,NA,16.85785188
355,14.79728916,52.33129469,HIGH,12.81607363,35.96410684,  ,28.99814894,NA,  ,NA,16.64506461
356,14.2990377,53.13479033,  ,12.7417016,36.20321668,  ,29.54616441,NA,  ,NA,16.43974799
357,14.38150067,53.93828596,  ,12.66732956,36.44232653,  ,30.09417989,NA,  ,NA,16.07395599
358,14.62293755,54.74178159,  ,12.59295752,36.68143637,  ,30.64219536,NA,  ,NA,15.61936608
359,14.31015543,55.54527723,  ,12.51858548,36.92054622,  ,31.19021083,NA,  ,NA,15.45471024
360,14.02127262,56.34877286,  ,12.44421344,37.15965606,  ,31.73822631,NA,  ,NA,15.25921057
361,13.97145452,57.15226849,  ,12.3698414,37.39876591,  ,32.28624178,NA,  ,NA,14.99293081
362,13.99797455,57.95576412,  ,12.29546937,37.63787575,  ,32.83425725,NA,  ,NA,14.74562404
363,13.80639041,58.75925976,  ,12.22109733,37.8769856,  ,33.38227273,NA,  ,NA,14.58939152
364,13.7130793,13.7130793,  ,12.14672529,38.11609544,  ,33.9302882,NA,  ,NA,14.47837132
365,13.25813531,13.52756113,LOW,13.25813531,38.35520529,  ,34.47830367,NA,  ,NA,14.34221418
366,13.63052125,13.34204296,  ,13.28257844,38.59431513,  ,35.02631915,NA,  ,NA,14.19360458
367,13.82479484,13.15652479,  ,13.30702158,38.83342498,  ,35.57433462,NA,  ,NA,14.20812235
368,13.67833059,12.97100661,  ,13.33146471,39.07253482,  ,36.12235009,NA,  ,NA,14.29227962
369,13.61180844,12.78548844,  ,13.35590784,39.31164467,  ,36.67036557,NA,  ,NA,14.19210919
370,13.69854733,12.59997027,  ,13.38035098,39.55075451,  ,37.21838104,NA,  ,NA,14.03819381
371,13.68171834,12.4144521,  ,13.40479411,39.78986436,  ,37.76639652,NA,  ,NA,13.97134216
372,13.99251518,12.22893393,  ,13.42923724,40.0289742,  ,38.31441199,NA,  ,NA,13.91567158
373,14.03342538,14.03342538,HIGH,13.45368038,40.26808405,  ,38.86242746,NA,  ,NA,13.82121088
374,13.87803232,13.9909885,  ,13.47812351,40.50719389,  ,39.41044294,NA,  ,NA,13.75137618
375,13.87822476,13.94855163,  ,13.50256664,40.74630374,  ,39.95845841,NA,  ,NA,13.71910365
376,13.49159108,13.90611475,  ,13.52700978,40.98541358,  ,40.50647388,NA,  ,NA,13.69013004
377,13.51231639,13.86367787,  ,13.55145291,41.22452343,  ,41.05448936,NA,  ,NA,13.6895841
378,13.54028067,13.821241,  ,13.57589604,41.46363327,  ,41.60250483,NA,  ,NA,13.7122876
379,13.3729061,13.77880412,  ,13.60033918,41.70274312,  ,42.1505203,NA,  ,NA,13.7287829
380,13.01911385,13.73636724,  ,13.62478231,41.94185297,  ,42.69853578,NA,  ,NA,13.79079184
381,12.21415644,13.69393037,  ,13.64922544,42.18096281,  ,43.24655125,NA,  ,NA,13.77689883
382,9.286356914,13.65149349,  ,13.67366858,42.42007266,  ,43.79456672,NA,  ,NA,13.74565098
383,10.76850375,13.60905661,  ,13.69811171,42.6591825,  ,44.3425822,NA,  ,NA,13.73184599
384,9.73015396,13.56661974,  ,13.72255484,42.89829235,  ,44.89059767,NA,  ,NA,13.70795576
385,6.964169736,13.52418286,LOW,6.964169736,43.13740219,LOW*,45.43861314,NA,  ,NA,13.64001241
386,8.501793292,13.48174598,  ,6.61330913,43.37651204,  ,45.98662862,NA,  ,NA,13.49325622
387,7.775337638,13.43930911,  ,6.262448524,43.61562188,  ,46.53464409,NA,  ,NA,13.02264039
388,9.802499481,13.39687223,  ,5.911587918,43.85473173,  ,47.08265956,NA,  ,NA,12.69614823
389,10.05125313,13.35443535,  ,5.560727312,44.09384157,  ,47.63067504,NA,  ,NA,12.28136039
390,9.438412995,13.31199848,  ,5.209866706,44.33295142,  ,48.17869051,NA,  ,NA,11.58995489
391,9.452993285,13.2695616,  ,4.8590061,44.57206126,  ,48.72670598,NA,  ,NA,11.09097511
392,10.00402474,13.22712472,  ,4.508145494,44.81117111,  ,49.27472146,NA,  ,NA,10.51727724
393,10.80682077,13.18468785,  ,4.157284888,45.05028095,  ,49.82273693,NA,  ,NA,10.14349912
394,11.13069655,13.14225097,  ,3.806424282,45.2893908,  ,50.3707524,NA,  ,NA,9.811333819
395,10.99196557,13.09981409,  ,3.455563676,45.52850064,  ,50.91876788,NA,  ,NA,9.453263734
396,10.96396406,13.05737722,  ,3.10470307,45.76761049,  ,51.46678335,NA,  ,NA,9.177147418
397,10.85847146,13.01494034,  ,2.753842464,46.00672033,  ,52.01479882,NA,  ,NA,9.248914201
398,11.67047304,11.67047304,HIGH,2.402981858,46.24583018,HIGH*,52.5628143,NA,  ,NA,9.252745903
399,11.45973174,11.57448383,  ,2.052121252,46.48494002,  ,53.11082977,NA,  ,NA,9.392800162
400,11.35448134,11.47849463,  ,1.701260646,46.72404987,  ,53.65884525,NA,  ,NA,9.795579745
401,10.92089582,11.38250542,  ,1.35040004,46.96315971,  ,54.20686072,NA,  ,NA,10.04179682
402,10.91724505,11.28651622,  ,0.999539434,47.20226956,  ,54.75487619,NA,  ,NA,10.3501102
403,10.87044429,11.19052701,  ,0.648678828,47.4413794,  ,55.30289167,NA,  ,NA,10.53690756
404,9.546093674,11.09453781,  ,0.297818222,47.68048925,  ,55.85090714,NA,  ,NA,10.67775542
405,8.126920163,10.9985486,LOW*,-0.053042384,47.91959909,  ,56.39892261,NA,  ,NA,10.86936226
406,8.596497607,10.9025594,  ,-0.40390299,48.15870894,  ,56.94693809,NA,  ,NA,11.01615251
407,9.0308664,10.80657019,HIGH*,-0.754763596,48.39781878,  ,57.49495356,NA,  ,NA,11.10747454
408,8.961157271,10.71058099,  ,-1.105624202,48.63692863,  ,58.04296903,NA,  ,NA,11.11383689
409,8.809948738,10.61459178,  ,-1.456484808,48.87603847,  ,58.59098451,NA,  ,NA,10.9553766
410,8.199151764,10.51860258,  ,-1.807345414,49.11514832,  ,59.13899998,NA,  ,NA,10.66887206
411,8.234281665,10.42261337,  ,-2.15820602,49.35425816,  ,59.68701545,NA,  ,NA,10.43212542
412,8.621424438,10.32662417,  ,-2.509066626,49.59336801,  ,60.23503093,NA,  ,NA,10.24936491
413,8.449653441,10.23063496,  ,-2.859927232,49.83247785,  ,60.7830464,NA,  ,NA,9.978433336
414,8.203470602,10.13464576,  ,-3.210787838,50.0715877,  ,61.33106187,NA,  ,NA,9.713455035
415,7.597332525,10.03865655,  ,-3.561648444,50.31069754,  ,61.87907735,NA,  ,NA,9.397922078
416,6.846530029,9.942667346,  ,-3.91250905,50.54980739,  ,62.42709282,NA,  ,NA,9.129260662
417,7.162970274,9.846678141,  ,-4.263369656,50.78891723,  ,62.97510829,NA,  ,NA,8.899678601
418,6.67818,9.750688936,  ,-4.614230262,51.02802708,  ,63.52312377,NA,  ,NA,8.657599516
419,4.986777042,9.65469973,  ,-4.965090868,51.26713692,  ,64.07113924,NA,  ,NA,8.523337209
420,4.742846655,9.558710525,LOW,4.742846655,51.50624677,  ,64.61915471,NA,  ,NA,8.470378445
421,5.852903973,9.46272132,  ,4.679380281,51.74535661,  ,65.16717019,NA,  ,NA,8.295381687
422,6.090629472,9.366732115,  ,4.615913908,51.98446646,  ,65.71518566,NA,  ,NA,8.108592075
423,5.802523277,9.27074291,  ,4.552447534,52.2235763,  ,66.26320113,NA,  ,NA,7.880294348
424,5.59743261,9.174753704,  ,4.48898116,52.46268615,  ,66.81121661,NA,  ,NA,7.497977178
425,4.867755185,9.078764499,  ,4.425514786,52.70179599,  ,67.35923208,NA,  ,NA,7.152346667
426,4.831168101,8.982775294,  ,4.362048413,52.94090584,  ,67.90724756,NA,  ,NA,6.914208898
427,4.775285635,8.886786089,  ,4.298582039,53.18001568,  ,68.45526303,NA,  ,NA,6.661129401
428,5.236732278,8.790796883,  ,4.235115665,53.41912553,  ,69.0032785,NA,  ,NA,6.396416385
429,5.520376692,8.694807678,  ,4.171649291,53.65823537,  ,69.55129398,NA,  ,NA,6.135812586
430,6.146665552,8.598818473,HIGH,4.108182918,53.89734522,  ,70.09930945,NA,  ,NA,5.862854852
431,5.597067498,8.502829268,  ,4.044716544,54.13645506,  ,70.64732492,NA,  ,NA,5.661318659
432,5.475048777,8.406840063,  ,3.98125017,54.37556491,  ,71.1953404,NA,  ,NA,5.422550195
433,5.56342142,8.310850857,  ,3.917783796,54.61467476,  ,71.74335587,NA,  ,NA,5.278405423
434,5.457889687,8.214861652,  ,3.854317423,54.8537846,  ,72.29137134,NA,  ,NA,5.331765388
435,5.341154881,8.118872447,  ,3.790851049,55.09289445,  ,72.83938682,NA,  ,NA,5.472147278
436,4.873826081,8.022883242,  ,3.727384675,55.33200429,  ,73.38740229,NA,  ,NA,5.44656363
437,4.911157793,7.926894037,  ,3.663918301,55.57111414,  ,73.93541776,NA,  ,NA,5.385005561
438,4.763415321,7.830904831,LOW*,3.600451928,55.81022398,  ,74.48343324,NA,  ,NA,5.361095375
439,4.777660978,7.734915626,  ,3.536985554,56.04933383,  ,75.03144871,NA,  ,NA,5.347141083
440,5.14368591,7.638926421,HIGH*,3.47351918,56.28844367,  ,75.57946418,NA,  ,NA,5.394481052
441,5.034070545,7.542937216,  ,3.410052806,56.52755352,  ,76.12747966,NA,  ,NA,5.39874685
442,5.007062597,7.44694801,  ,3.346586433,56.76666336,  ,76.67549513,NA,  ,NA,5.412334066
443,5.02284486,7.350958805,  ,3.283120059,57.00577321,  ,77.2235106,NA,  ,NA,5.36500237
444,4.956805621,7.2549696,  ,3.219653685,57.24488305,  ,77.77152608,NA,  ,NA,5.290730799
445,4.885067131,7.158980395,  ,3.156187311,57.4839929,  ,78.31954155,NA,  ,NA,5.190432835
446,4.730166296,7.06299119,  ,3.092720938,57.72310274,  ,78.86755702,NA,  ,NA,5.134133139
447,4.276035757,6.967001984,  ,3.029254564,57.96221259,  ,79.4155725,NA,  ,NA,5.087334521
448,3.981252994,6.871012779,  ,2.96578819,58.20132243,  ,79.96358797,NA,  ,NA,5.033276865
449,4.111634643,6.775023574,  ,2.902321816,58.44043228,,80.51160344,NA,  ,NA,4.983168459
450,4.074962484,6.679034369,  ,2.838855443,58.67954212,  ,81.05961892,NA,  ,NA,4.937559684
451,4.008924496,6.583045163,  ,2.775389069,58.91865197,  ,81.60763439,NA,  ,NA,4.923193705
452,4.166235342,6.487055958,  ,2.711922695,59.15776181,  ,82.15564986,NA,  ,NA,4.859681502
453,4.03698109,6.391066753,  ,2.648456321,59.39687166,  ,82.70366534,NA,  ,NA,4.781465269
454,3.986280885,3.986280885,  ,2.584989948,59.6359815,  ,83.25168081,NA,  ,NA,4.714862635
455,3.83733856,3.849063168,  ,2.521523574,59.87509135,  ,83.79969629,NA,  ,NA,4.607990293
456,3.609741717,3.711845451,  ,2.4580572,60.11420119,  ,84.34771176,NA,  ,NA,4.505475688
457,2.581246722,3.574627734,  ,2.394590827,60.35331104,  ,84.89572723,NA,  ,NA,4.421392962
458,2.422274738,3.437410017,  ,2.331124453,60.59242088,  ,85.44374271,NA,  ,NA,4.322806585
459,2.217254713,3.3001923,LOW,2.217254713,60.83153073,  ,85.99175818,NA,  ,NA,4.225754112
460,2.356123508,3.162974583,  ,2.152495945,61.07064057,  ,86.53977365,NA,  ,NA,4.120981255
461,2.570092305,3.025756866,  ,2.087737178,61.30975042,  ,87.08778913,NA,  ,NA,4.008938797
462,3.155486139,2.888539149,  ,2.02297841,61.54886026,  ,87.6358046,NA,  ,NA,3.839459893
463,3.14775093,2.751321432,  ,1.958219642,61.78797011,  ,88.18382007,NA,  ,NA,3.683562068
464,2.522935998,2.614103714,  ,1.893460874,62.02707995,  ,88.73183555,NA,  ,NA,3.494124075
465,2.801923831,2.476885997,  ,1.828702107,62.2661898,  ,89.27985102,NA,  ,NA,3.322240177
466,2.777505239,2.33966828,  ,1.763943339,62.50529964,  ,89.82786649,NA,  ,NA,3.178356958
467,3.045407828,2.202450563,  ,1.699184571,62.74440949,  ,90.37588197,NA,  ,NA,3.077282038
468,3.179639437,2.065232846,  ,1.634425803,62.98351933,  ,90.92389744,NA,  ,NA,2.988359022
469,3.569188969,1.928015129,HIGH,1.569667036,63.22262918,  ,91.47191291,NA,  ,NA,2.842024533
470,3.257403723,1.790797412,  ,1.504908268,63.46173902,  ,92.01992839,NA,  ,NA,2.73848306
471,3.265098213,1.653579695,  ,1.4401495,63.70084887,  ,92.56794386,NA,  ,NA,2.655259412
472,3.171007743,1.516361978,  ,1.375390732,63.93995871,  ,93.11595933,NA,  ,NA,2.701675523
473,3.255800567,1.379144261,  ,1.310631965,64.17906856,  ,93.66397481,NA,  ,NA,2.777411993
474,3.168316385,1.241926544,  ,1.245873197,64.4181784,  ,94.21199028,NA,  ,NA,2.912605418
475,3.120118172,1.104708827,  ,1.181114429,64.65728825,  ,94.76000575,NA,  ,NA,3.00273344
476,2.977817598,0.96749111,  ,1.116355661,64.89639809,  ,95.30802123,NA,  ,NA,3.072234031
477,2.962720577,0.830273393,  ,1.051596894,65.13550794,  ,95.8560367,NA,  ,NA,3.073786191
478,3.017757687,0.693055676,  ,0.986838126,65.37461778,  ,96.40405217,NA,  ,NA,3.084591155
479,3.056567111,0.555837959,  ,0.922079358,65.61372763,  ,96.95206765,NA,  ,NA,3.149129194
480,2.919567224,0.418620242,  ,0.85732059,65.85283747,  ,97.50008312,NA,  ,NA,3.180948628
481,2.856702085,0.281402525,  ,0.792561823,66.09194732,  ,98.0480986,NA,  ,NA,3.200979864
482,3.067861733,0.144184808,  ,0.727803055,66.33105716,  ,98.59611407,NA,  ,NA,3.192711138
483,3.025522996,0.00696709,  ,0.663044287,66.57016701,  ,99.14412954,NA,  ,NA,3.176522963
484,2.986373303,2.986373303,  ,0.598285519,66.80927685,  ,99.69214502,NA,  ,NA,3.125260778
485,2.224224464,2.927849372,  ,0.533526752,67.0483867,  ,100.2401605,NA,  ,NA,3.091477128
486,2.322384116,2.869325442,  ,0.468767984,67.28749655,  ,100.788176,NA,  ,NA,3.050637515
487,2.546780931,2.810801511,  ,0.404009216,2.546780931,  ,101.3361914,NA,  ,NA,3.040322914
488,2.279095836,2.752277581,  ,0.339250448,2.382289376,  ,101.8842069,NA,  ,NA,3.017295157
489,2.105066003,2.69375365,LOW,2.105066003,2.21779782,LOW,2.105066003,NA,LOW,NA,2.999100849
490,2.203456722,2.63522972,  ,2.101326379,2.053306265,  ,2.101326379,NA,  ,NA,2.909511478
491,2.20198951,2.576705789,  ,2.097586756,1.88881471,  ,2.097586756,NA,  ,NA,2.84396813
492,2.279879165,2.518181859,  ,2.093847132,1.724323155,  ,2.093847132,NA,  ,NA,2.802374165
493,2.322458596,2.459657928,  ,2.090107508,1.559831599,  ,2.090107508,NA,  ,NA,2.72850798
494,2.330323568,2.401133998,  ,2.086367885,1.395340044,  ,2.086367885,NA,  ,NA,2.633357869
495,2.438879,2.342610067,  ,2.082628261,1.230848489,  ,2.082628261,NA,  ,NA,2.561746819
496,2.496161003,2.284086137,  ,2.078888637,1.066356934,  ,2.078888637,NA,  ,NA,2.496275561
497,2.471799969,2.225562206,  ,2.075149014,0.901865378,  ,2.075149014,NA,  ,NA,2.417477305
498,2.477564951,2.167038275,  ,2.07140939,0.737373823,  ,2.07140939,NA,  ,NA,2.347170865
499,2.541240252,2.108514345,  ,2.067669766,0.572882268,  ,2.067669766,NA,  ,NA,2.281565891
500,2.757698483,2.049990414,  ,2.063930143,0.408390712,  ,2.063930143,NA,  ,NA,2.303031345
501,2.966041546,1.991466484,  ,2.060190519,0.243899157,  ,2.060190519,NA,  ,NA,2.320409033
502,3.08258945,1.932942553,  ,2.056450895,0.079407602,  ,2.056450895,NA,  ,NA,2.312910937
503,3.100402333,1.874418623,HIGH*,2.052711272,-0.085083953,  ,2.052711272,NA,  ,NA,2.332757849
504,2.803856185,1.815894692,LOW*,2.048971648,-0.249575509,  ,2.048971648,NA,  ,NA,2.376375274
505,2.819693976,1.757370762,  ,2.045232024,-0.414067064,  ,2.045232024,NA,  ,NA,2.43179945
506,2.874796227,1.698846831,  ,2.041492401,-0.578558619,  ,2.041492401,NA,  ,NA,2.508204653
507,3.025360451,1.640322901,  ,2.037752777,-0.743050174,  ,2.037752777,NA,  ,NA,2.588475682
508,2.985502421,1.58179897,  ,2.034013153,-0.90754173,  ,2.034013153,NA,  ,NA,2.666270056
509,2.991880483,1.52327504,  ,2.03027353,-1.072033285,  ,2.03027353,NA,  ,NA,2.713623317
510,2.955791952,1.464751109,  ,2.026533906,-1.23652484,  ,2.026533906,NA,  ,NA,2.751704815
511,3.068975267,1.406227179,  ,2.022794282,-1.401016396,  ,2.022794282,NA,  ,NA,2.789568337
512,3.249268847,1.347703248,  ,2.019054659,-1.565507951,  ,2.019054659,NA,  ,NA,2.844924385
513,3.187335357,1.289179317,  ,2.015315035,-1.729999506,  ,2.015315035,NA,  ,NA,2.895718132
514,3.241088409,1.230655387,  ,2.011575411,-1.894491061,  ,2.011575411,NA,  ,NA,2.940782156
515,3.155086504,1.172131456,  ,2.007835788,-2.058982617,  ,2.007835788,NA,  ,NA,2.960591502
516,3.203138541,1.113607526,  ,2.004096164,-2.223474172,  ,2.004096164,NA,  ,NA,2.970884875
517,3.209137777,1.055083595,  ,2.00035654,-2.387965727,  ,2.00035654,NA,  ,NA,2.987552814
518,3.192541704,0.996559665,  ,1.996616917,-2.552457282,  ,1.996616917,NA,  ,NA,2.996246117
519,3.194010809,0.938035734,  ,1.992877293,-2.716948838,  ,1.992877293,NA,  ,NA,3.039969339
520,3.525773919,0.879511804,  ,1.989137669,-2.881440393,  ,1.989137669,NA,  ,NA,3.073508592
521,3.952550827,0.820987873,  ,1.985398046,-3.045931948,  ,1.985398046,NA,  ,NA,3.106342823
522,3.888993251,0.762463943,  ,1.981658422,-3.210423504,  ,1.981658422,NA,  ,NA,3.124720556
523,3.903060421,0.703940012,  ,1.977918798,-3.374915059,  ,1.977918798,NA,  ,NA,3.145424484
524,3.937965076,0.645416082,  ,1.974179175,-3.539406614,  ,1.974179175,NA,  ,NA,3.165637517
525,3.939419119,0.586892151,  ,1.970439551,-3.703898169,  ,1.970439551,NA,  ,NA,3.222635713
526,4.233866878,0.52836822,HIGH*,1.966699927,-3.868389725,  ,1.966699927,NA,  ,NA,3.310993269
527,3.999121964,0.46984429,LOW*,1.962960304,-4.03288128,  ,1.962960304,NA,  ,NA,3.37496571
528,4.095518546,0.411320359,  ,1.95922068,-4.197372835,  ,1.95922068,NA,  ,NA,3.446538216
529,4.207295876,0.352796429,  ,1.955481056,-4.36186439,  ,1.955481056,NA,  ,NA,3.516225883
530,4.173352227,0.294272498,  ,1.951741433,-4.526355946,  ,1.951741433,NA,  ,NA,3.594659144
531,4.31063509,0.235748568,  ,1.948001809,-4.690847501,  ,1.948001809,NA,  ,NA,3.697731978
532,4.714306331,0.177224637,  ,1.944262185,-4.855339056,  ,1.944262185,NA,  ,NA,3.776730397
533,5.294842777,0.118700707,  ,1.940522562,-5.019830612,  ,1.940522562,NA,  ,NA,3.867028081
534,5.204877892,0.060176776,  ,1.936782938,-5.184322167,  ,1.936782938,NA,  ,NA,3.968356588
535,4.870508829,0.001652846,  ,1.933043314,-5.348813722,  ,1.933043314,NA,  ,NA,4.033114419
536,5.585706267,-0.056871085,  ,1.929303691,-5.513305277,  ,1.929303691,NA,  ,NA,4.068922845
537,6.874000877,-0.115395015,  ,1.925564067,-5.677796833,  ,1.925564067,NA,  ,NA,4.151454153
538,6.68331664,-0.173918946,  ,1.921824443,-5.842288388,  ,1.921824443,NA,  ,NA,4.290632388
539,6.796227981,-0.232442877,  ,1.91808482,-6.006779943,  ,1.91808482,NA,  ,NA,4.41732367
540,7.096650566,-0.290966807,HIGH,1.914345196,-6.171271498,HIGH,1.914345196,NA,  ,NA,4.510432641
541,6.288538342,-0.349490738,LOW*,1.910605572,-6.335763054,  ,1.910605572,NA,  ,NA,4.64561658
542,6.528474555,-0.408014668,  ,1.906865949,-6.500254609,  ,1.906865949,NA,  ,NA,4.933104471
543,6.889127721,-0.466538599,  ,1.903126325,-6.664746164,  ,1.903126325,NA,  ,NA,5.191884281
544,6.773564196,-0.525062529,  ,1.899386701,-6.82923772,  ,1.899386701,NA,  ,NA,5.450777491
545,6.45436889,-0.58358646,  ,1.895647078,-6.993729275,  ,1.895647078,NA,  ,NA,5.743107325
546,6.761727143,-0.64211039,  ,1.891907454,-7.15822083,  ,1.891907454,NA,  ,NA,5.94089765
